238566706,BRcrSbdBK84,2017-03-10 06:46:56,30
238566706,BRcmStGBE8m,2017-03-10 06:03:17,18
238566706,BRQSzC2AnwA,2017-03-05 11:22:03,43
1015210973,BSQVUIQDlKV,2017-03-30 08:15:26,31
1015210973,BR5OklXlE0M,2017-03-21 08:53:59,20
1015210973,BR0RnJdDuSi,2017-03-19 10:44:21,11
1015210973,BRw__IoBbRf,2017-03-18 04:12:37,Error-1
1015210973,BRuQqWZA4d2,2017-03-17 02:40:36,25
1015210973,BRszZhLh0-2,2017-03-16 13:05:39,37
1015210973,BRkTYKWgk8M,2017-03-13 05:51:56,Error-3
1015210973,BRkTRF3g5Ar,2017-03-13 05:50:58,Error-3
1015210973,BRkRwVwAc48,2017-03-13 05:37:45,Error-3
1015210973,BRizQmzgap4,2017-03-12 15:52:02,50
1015210973,BRdF_hYlDdE,2017-03-10 10:40:17,16
1015210973,BRci8ixhUTn,2017-03-10 05:34:03,207
242071176,BSV4TBgFssz,2017-04-01 11:57:19,Error-3
242071176,BST4bbqgyCZ,2017-03-31 17:19:59,Error-1
242071176,BR8aanSjRyn,2017-03-22 14:35:12,Error-1
242071176,BR56bzrBDRk,2017-03-21 15:17:16,Error-3
242071176,BRxJ-W6gNXX,2017-03-18 05:39:53,33
242071176,BRw-7zwhKor,2017-03-18 04:03:25,Error-1
242071176,BRuGEvTBZLJ,2017-03-17 01:08:05,Error-3
242071176,BRrbswfB3cn,2017-03-16 00:19:20,Error-3
242071176,BRoBZBrBk-N,2017-03-14 16:31:43,Error-3
242071176,BRnLua9DZz3,2017-03-14 08:42:47,15
242071176,BRjLZ5Qgdv6,2017-03-12 19:23:01,25
242071176,BRhKa8DBL8t,2017-03-12 00:35:57,31
1496501,BLFzC7pDrzw,2016-10-03 06:23:50,94
1496501,BJEv43cj4yk,2016-08-14 03:34:13,58
1496501,BIpHAADD-aN,2016-08-03 09:57:26,22
1496501,BIpC2E9DM6i,2016-08-03 09:21:07,14
1496501,BH9ujOqh9cl,2016-07-17 13:36:26,29
1496501,BH9pz3BBFvy,2016-07-17 12:55:01,11
1496501,BHXA1jgjoY5,2016-07-02 12:45:51,15
1496501,BHWRivYB9RY,2016-07-02 05:52:35,23
1496501,BHPuUiQj8cG,2016-06-29 16:49:22,12
1496501,-76nb4sRV2,2015-12-06 04:00:51,412
1496501,-UFF90Mg8P,2015-11-20 16:42:46,17
1496501,9-AAl9Kp18,2015-11-12 02:55:03,Error-1
1161613,BRpNZnhj0KB,2017-03-15 03:35:54,67
1161613,BRiLF0-hCnS,2017-03-12 10:01:02,Error-1
1161613,BOxMmKPBibr,2017-01-02 16:28:37,17
1161613,BOMGx34j9IH,2016-12-19 06:45:53,17
1161613,BLdHoU7gpoh,2016-10-12 07:46:14,Error-1
1161613,BAOkWmXgxnL,2016-01-07 06:23:16,54
1161613,BAFRd7bx9Fe,2016-01-03 15:45:05,20
1161613,6cMf5dov-I,2015-08-16 10:15:50,32
1161613,6cL9lGIv9W,2015-08-16 10:11:09,17
1161613,6cLwLeIv85,2015-08-16 10:09:19,17
1161613,4jrgqHHibr,2015-06-30 14:58:43,22
1161613,4L3VqnOoiH,2015-06-21 09:00:18,13
675600,BM3mjSKARHJ,2016-11-16 11:08:04,49
675600,BMOl_VdDPuL,2016-10-31 12:54:18,19
675600,BMOkXrtDfv2,2016-10-31 12:40:09,19
675600,BMJcrQrBW9j,2016-10-29 12:56:43,17
675600,BLP98vADtRi,2016-10-07 05:11:30,Error-1
675600,BGtIq8kNTVE,2016-06-16 06:26:12,46
675600,BDLfKcJg1va,2016-03-20 15:14:23,26
675600,BCpzUfjwCft,2016-03-07 13:16:20,95
675600,BCfqvnBxaQk,2016-03-03 14:48:59,16
675600,BCAnpp_zKF4,2016-02-20 13:25:30,17
675600,BCAnj_yzKFt,2016-02-20 13:24:44,17
675600,BB_sA5Jo_kt,2016-02-20 04:44:23,Error-1
188918,BSWoecigRzZ,2017-04-01 18:58:19,Error-1
188918,BSWa68xFafs,2017-04-01 16:59:52,Error-1
188918,BSWQliQlxRB,2017-04-01 15:29:34,Error-1
188918,BSWOlGSlm5q,2017-04-01 15:12:02,171
188918,BSWNOW-gthL,2017-04-01 15:00:11,91
188918,BSWMlPGBkx_,2017-04-01 14:54:34,80
188918,BSWJOZvhidD,2017-04-01 14:25:14,164
188918,BSWJJC-FJSp,2017-04-01 14:24:31,133
188918,BSV1IdWgijS,2017-04-01 11:29:40,Error-3
188918,BRxUMrAAlQh,2017-03-18 07:09:13,26
188918,BRxExSaBT6l,2017-03-18 04:54:25,18
188918,BRN5NYCgR6Z,2017-03-04 12:59:58,Error-1
478493578,BNZP7aUAVsk,2016-11-29 12:44:34,103
478493578,BNY00pWBNBu,2016-11-29 08:47:43,Error-1
478493578,BNRkIAThb0e,2016-11-26 13:07:07,Error-3
478493578,BNO68W7jGHc,2016-11-25 12:28:47,Error-3
478493578,BNB8flchZLx,2016-11-20 11:32:13,16
