1343073,BP8p7WiAUyw,2017-01-31 23:47:57,Error-3
1343073,BP46Gl1AJHe,2017-01-30 12:52:20,31
1343073,BPxTOxphfmJ,2017-01-27 13:57:59,56
1343073,BPlqCq_gfEN,2017-01-23 01:26:25,Error-1
1343073,BPgh1PjDIDM,2017-01-21 01:38:29,Error-3
1343073,BPfOHFlBXZt,2017-01-20 13:26:55,52
1343073,BPedaDGjAD6,2017-01-20 06:21:20,Error-3
1343073,BPXRz01hyNA,2017-01-17 11:25:19,Error-1
1343073,BPWStRlBNvF,2017-01-17 02:13:55,20
1343073,BO9ElvkAjOB,2017-01-07 07:09:32,51
1343073,BO8rdmLDR3B,2017-01-07 03:29:59,Error-3
264446741,BRpyFO8FAYk,2017-03-15 08:56:26,Error-3
264446741,BRkw8BqjIxs,2017-03-13 10:10:14,15
264446741,BRim2RvhFr9,2017-03-12 14:03:35,37
264446741,BRif8LajSIJ,2017-03-12 13:03:13,156
264446741,BRiWqK4B2W8,2017-03-12 11:42:07,25
264446741,BRiViovjj1E,2017-03-12 11:32:21,Error-1
264446741,BRh03vKF8Ek,2017-03-12 06:46:53,41
264446741,BRfT4EoF1uj,2017-03-11 07:20:05,35
264446741,BRdjhf6Be34,2017-03-10 14:58:20,Error-3
264446741,BRcdfMqjxhV,2017-03-10 04:46:21,47
264446741,BRbobzPFg2Q,2017-03-09 21:02:46,Error-1
264446741,BRa_wvwF1Ci,2017-03-09 15:07:21,Error-3
239821208,BSP_XnpAbH2,2017-03-30 05:03:40,1883
239821208,BRpR39Oggpb,2017-03-15 04:15:00,Error-1
239821208,BQ-zBqwFjbP,2017-02-26 16:17:20,14
239821208,BQhApemBKBc,2017-02-15 02:39:09,37
239821208,BQIWOtRFkMu,2017-02-05 12:46:43,15
239821208,BQIWHLBl4fY,2017-02-05 12:45:42,Error-3
239821208,BQILW_IlPxw,2017-02-05 11:11:44,Error-3
239821208,BP9pIg4AQpP,2017-02-01 09:00:15,92
239821208,BPmaQ9yB4FL,2017-01-23 08:27:48,926
239821208,BPgzXEcA_vk,2017-01-21 04:11:39,28
239821208,BPDEkK-FeTN,2017-01-09 15:04:46,Error-3
239821208,BOq25aTD35T,2016-12-31 05:23:34,Error-3
234699709,BR7jYjWhLGE,2017-03-22 06:34:19,Error-3
234699709,BR7ZINmBbXX,2017-03-22 05:04:43,Error-1
234699709,BRs20YqAutS,2017-03-16 13:35:32,47
234699709,BRiT3qagl-b,2017-03-12 11:17:45,61
234699709,BRQ2rXxDGJb,2017-03-05 16:35:34,18
234699709,BRKg3B-l7p1,2017-03-03 05:29:29,Error-1
234699709,BRKf1FTlpsj,2017-03-03 05:20:29,Error-1
234699709,BRKfza_lNQ0,2017-03-03 05:20:15,Error-1
234699709,BRKfvY1FWcv,2017-03-03 05:19:42,Error-3
234699709,BRKfrbUFWIU,2017-03-03 05:19:10,Error-3
234699709,BRKeBxwl9LR,2017-03-03 05:04:44,Error-1
234699709,BRKd_HdFgE2,2017-03-03 05:04:22,Error-1
4892216,BSVhENRj1lM,2017-04-01 08:34:19,66
4892216,BST0ZpxhfLH,2017-03-31 16:44:48,Error-3
4892216,BSRJM4-DPY5,2017-03-30 15:48:50,Error-3
4892216,BSOOI0zjaH5,2017-03-29 12:34:15,Error-3
4892216,BSNsPXijhoZ,2017-03-29 07:38:03,Error-1
4892216,BSLhPlDBDpg,2017-03-28 11:23:28,122
4892216,BSLP9pYBmaS,2017-03-28 08:52:28,136
4892216,BSBvy_Ag9Sg,2017-03-24 16:18:14,16
4892216,BSBEuVkDYT7,2017-03-24 10:01:52,17
4892216,BR4sxCBhXSj,2017-03-21 03:58:35,41
4892216,BR2LHcagxqF,2017-03-20 04:26:04,26
4892216,BR2K_3Ngxen,2017-03-20 04:25:02,27
482604,BRkYILSgaSq,2017-03-13 06:33:26,65
482604,BRYUp4QjF4b,2017-03-08 14:12:12,27
482604,BRUsBv8A_OR,2017-03-07 04:19:28,Error-3
482604,BQxGG6BhJY3,2017-02-21 08:34:43,Error-3
482604,BQPLexPg6VE,2017-02-08 04:27:29,Error-1
482604,BQPIcpSAYqo,2017-02-08 04:00:59,Error-1
482604,BQPIP7qAnYx,2017-02-08 03:59:14,Error-1
482604,BQPH_jGA7eA,2017-02-08 03:57:00,Error-1
482604,BPL1wA7ADgN,2017-01-13 00:48:29,Error-3
482604,BPL1o9kgHeW,2017-01-13 00:47:31,16
482604,BPLyclSgMqq,2017-01-13 00:19:37,15
482604,BPHOsedA8bt,2017-01-11 05:50:15,71
2430574,BQos2GPgkHY,2017-02-18 02:20:02,172
2430574,BQWjlqpDldA,2017-02-11 01:12:49,39
2430574,BQWippWjE9P,2017-02-11 01:04:38,33
2430574,BQWiQ8pD3gP,2017-02-11 01:01:15,31
2430574,BQWhzQajJUD,2017-02-11 00:57:12,27
2430574,BQICFDFhKFT,2017-02-05 09:50:38,53
2430574,BP7vfHhDhfm,2017-01-31 15:17:17,12
2430574,BP7vaeZjw3i,2017-01-31 15:16:39,15
2430574,BOthxWCj1qx,2017-01-01 06:16:41,21
2430574,BKQwwoRBvkh,2016-09-12 16:04:06,22
2430574,BJ4k_D8BhuF,2016-09-03 06:39:27,Error-1
2430574,BJF_6UNDt5V,2016-08-14 15:13:28,Error-1
6309956,BMISb_bBHAU,2016-10-29 02:08:00,Error-1
6309956,BL4f4cbD35A,2016-10-22 22:57:38,Error-1
6309956,BL3FB4XgahK,2016-10-22 09:43:45,21
6309956,BL1VXH3BNiR,2016-10-21 17:27:59,12
6309956,BL1VSVPB7RR,2016-10-21 17:27:20,Error-3
6309956,BL1BztRjgqN,2016-10-21 14:37:08,22
6309956,BLqqTLvgrtY,2016-10-17 13:59:18,13
6309956,BLmmbn6jjAb,2016-10-16 00:08:32,32
6309956,BLVWl17BeyM,2016-10-09 07:23:02,20
6309956,BLT8e7RgWMJ,2016-10-08 18:15:40,19
6309956,BLTtNBsDoyl,2016-10-08 16:02:09,Error-1
6309956,BLJOiC2gnYu,2016-10-04 14:21:44,32
3917404,BNTcUoDAQ2G,2016-11-27 06:37:25,18
3917404,BM_mpxxBhVQ,2016-11-19 13:42:53,40
3917404,BM2Xm_UBMws,2016-11-15 23:38:16,58
3917404,BMgyrgiga7K,2016-11-07 14:31:31,24
3917404,BMEbH3tArHs,2016-10-27 14:06:56,28
3917404,BLOOqBmhUVQ,2016-10-06 12:59:01,31
3917404,BLGGCE0ASf2,2016-10-03 09:09:44,45
3917404,BK5rV8whSup,2016-09-28 13:25:38,46
3917404,BK231ykBajH,2016-09-27 11:17:07,40
3917404,BK0lRElAn0z,2016-09-26 13:56:20,40
3917404,BJUeSo4D8jp,2016-08-20 06:08:17,Error-1
3917404,BJDNtiHgjzv,2016-08-13 13:16:20,126
8070439,2F5mdqL5yo,2015-04-30 08:21:50,110
8070439,0t_zeSijIC,2015-03-27 05:02:52,12
8070439,x_znqsiBab,2015-01-18 13:28:33,209
8070439,v7eIhpPUQ4,2014-11-28 04:01:03,44
8070439,v4gH79QBw-,2014-11-27 00:20:43,225
8070439,vvVOUouHQ4,2014-11-23 10:52:18,305
8070439,vs3l9Kg0ZW,2014-11-22 11:54:54,54
8070439,vsAQbejFND,2014-11-22 03:51:22,108
8070439,vqZ6-HP_Rj,2014-11-21 12:57:09,247
8070439,vn860RBTQU,2014-11-20 14:05:15,39
8070439,vn7q0uHflr,2014-11-20 13:54:19,26
8070439,vkz0c_hDLj,2014-11-19 08:48:01,36
215642470,BR8jsd9A36E,2017-03-22 15:56:17,16
215642470,BR5T98mgK1J,2017-03-21 09:41:08,13
215642470,BR40iWmg8rN,2017-03-21 05:06:29,14
215642470,BQictfagoqx,2017-02-15 16:03:36,45
215642470,BQh8azKjaNE,2017-02-15 11:21:26,20
215642470,BQVm5rkhtnB,2017-02-10 16:22:32,24
215642470,BPRhAnShvnN,2017-01-15 05:42:41,39
215642470,BPJ24yTB3J4,2017-01-12 06:19:56,17
215642470,BPAKDSbjMZH,2017-01-08 11:54:59,15
215642470,BOegisnBBLY,2016-12-26 10:17:20,Error-1
215642470,BOegO67hORu,2016-12-26 10:14:38,Error-1
215642470,BOebEFaBkFi,2016-12-26 09:29:28,Error-1
78971311,BRj8FYbFUsh,2017-03-13 02:28:23,94
78971311,BRj4iP0Fdp6,2017-03-13 01:57:23,18
78971311,BRiLhzcBIEN,2017-03-12 10:04:51,Error-1
78971311,BRhjvWnFNN8,2017-03-12 04:17:11,30
78971311,BRhS43cBZd4,2017-03-12 01:49:56,25
78971311,BRhO23Ehqib,2017-03-12 01:14:42,27
78971311,BQ-6uqVjcZU,2017-02-26 17:24:39,12
78971311,BQ6q4fCAbES,2017-02-25 01:49:13,14
78971311,BQ4WfL1FdvU,2017-02-24 04:12:31,23
78971311,BQytya6Dolh,2017-02-21 23:40:41,17
78971311,BQp4WHggxfh,2017-02-18 13:19:46,Error-3
78971311,BQl2NtEDe_j,2017-02-16 23:44:11,21
237097299,BOM0GHogA0L,2016-12-19 13:21:52,65
237097299,BOJmwubgkzI,2016-12-18 07:27:38,11
237097299,BNy7Bf0D_qE,2016-12-09 12:02:09,42
237097299,BNqua_OBK1B,2016-12-06 07:38:07,Error-1
237097299,BNlKLA9hrpP,2016-12-04 03:45:09,84
237097299,BNjDUHZjiYG,2016-12-03 08:06:45,75
237097299,BNUEvhQAuZh,2016-11-27 12:30:37,85
237097299,BNTaLnMgvBN,2016-11-27 06:18:43,75
237097299,BNTJ7EygGtG,2016-11-27 03:56:39,19
237097299,BNTFjMxAmEz,2016-11-27 03:18:26,25
237097299,BNS_UBYhkEG,2016-11-27 02:23:56,28
237097299,BNRhKLPA5dt,2016-11-26 12:41:12,69
7112982,BQkcDWqg3ZQ,2017-02-16 10:36:20,69
7112982,BPrAO2wBOzq,2017-01-25 03:16:32,21
7112982,BPHtFThAAbA,2017-01-11 10:15:47,32
