234696736,BQkkXOuA-4V,2017-02-16 11:48:57,173
234696736,BQeEciph-0r,2017-02-13 23:14:37,Error-1
234696736,BQcE-t9BRSI,2017-02-13 04:40:48,Error-1
234696736,BQYUpjdjYC5,2017-02-11 17:40:46,64
234696736,BQX-S5wh2QE,2017-02-11 14:25:26,Error-1
234696736,BQXlayvgMNz,2017-02-11 10:48:03,Error-3
234696736,BQXSfL1Aef2,2017-02-11 08:02:38,Error-3
234696736,BQWyiEgjoGx,2017-02-11 03:23:24,40
475560,5Zc6pPPWqK,2015-07-21 12:10:10,Error-3
475560,4_xxUNvWiU,2015-07-11 12:52:09,Error-1
475560,w1e8HWkQOu,2014-12-20 16:44:02,Error-3
475560,wlhz6RkDex,2014-12-14 12:01:17,Error-1
475560,wbRvAagO82,2014-12-10 12:28:24,15
475560,v-zRYQtKZ2,2014-11-29 11:03:29,112
475560,tfdifXGnIr,2014-09-28 13:54:20,115
475560,s9pL8gv5Xp,2014-09-15 10:41:56,34
475560,sj0wvMmnM-,2014-09-05 10:02:49,119
475560,rr9Xo7Sbab,2014-08-14 17:20:34,Error-3
475560,rdtYO4Mc_G,2014-08-09 04:31:28,Error-1
475560,rLmdDUMc2c,2014-08-02 03:44:38,Error-3
1019233084,BR-k3tMgQJh,2017-03-23 10:45:02,56
1019233084,BRGJHt_Bc6n,2017-03-01 12:45:05,37
1019233084,BQu_0wtACn_,2017-02-20 13:01:19,134
1019233084,BQfcU2Qh74M,2017-02-14 12:02:31,23
1019233084,BQKoDRfBIVf,2017-02-06 10:00:56,Error-1
1019233084,BP6yUNuDljo,2017-01-31 06:22:46,Error-3
1019233084,BPzmfd9BGoy,2017-01-28 11:24:46,103
1019233084,BPNR68iDEd8,2017-01-13 14:13:53,50
1019233084,BO6A1w0jghZ,2017-01-06 02:39:03,296
1019233084,BOqvGNqAuot,2016-12-31 04:15:24,58
225869466,BSNGf5PguWr,2017-03-29 02:08:15,Error-3
225869466,BSLIsxlgo-S,2017-03-28 07:49:00,44
225869466,BSJMzjPh6nC,2017-03-27 13:46:24,58
225869466,BSGaUjIAuW1,2017-03-26 11:46:47,34
225869466,BR71NmXjZrP,2017-03-22 09:10:07,Error-1
225869466,BR5Aa90BB7f,2017-03-21 06:50:20,12
225869466,BRun3eABi5Q,2017-03-17 06:03:22,36
225869466,BRuXVUPhZe6,2017-03-17 03:38:54,30
225869466,BRuWrGShsbF,2017-03-17 03:33:08,25
225869466,BRlSkd0hBqZ,2017-03-13 15:04:07,Error-1
225869466,BRQFzA1jmMo,2017-03-05 09:28:27,102
225869466,BRN2YbzDFYc,2017-03-04 12:35:16,108
508473340,BSTVsWuhkvx,2017-03-31 12:16:28,138
508473340,BSSL_KOAVtn,2017-03-31 01:32:25,48
508473340,BSSGZNjjs1t,2017-03-31 00:43:32,325
508473340,BSPd26AhG3H,2017-03-30 00:10:51,357
508473340,BSLoxtZgc2m,2017-03-28 12:29:18,265
508473340,BSLiNikjTs8,2017-03-28 11:31:56,244
508473340,BSDD1rsjv4Y,2017-03-25 04:32:36,85
508473340,BSCyvqygf-F,2017-03-25 02:03:14,83
508473340,BSBbDgujd3a,2017-03-24 13:16:59,206
508473340,BSAksbNjmBt,2017-03-24 05:21:59,96
508473340,BR561e4gk1d,2017-03-21 15:20:46,Error-1
508473340,BR4MMRqjVtu,2017-03-20 23:13:57,79
307335581,BSYYk5tguHe,2017-04-02 11:17:52,101
307335581,BSX1IROlT_0,2017-04-02 06:08:07,Error-1
307335581,BSXdAyLBSyW,2017-04-02 02:37:23,Error-3
307335581,BSWtJmQg-IK,2017-04-01 19:39:09,29
307335581,BSVwvgbgV3i,2017-04-01 10:51:18,Error-1
307335581,BSVJuu5F5_z,2017-04-01 05:10:25,102
307335581,BSSoy9QgCp5,2017-03-31 05:44:09,Error-1
307335581,BSNUfJdFXYz,2017-03-29 04:10:29,41
307335581,BSLcfOlB13o,2017-03-28 10:41:55,Error-1
307335581,BSLSlaLlHOn,2017-03-28 09:15:23,64
307335581,BSJHCwTAWGN,2017-03-27 12:56:03,17
307335581,BSG4JiQDI8L,2017-03-26 16:07:25,Error-3
213669063,BRIYDljA_lJ,2017-03-02 09:34:04,23
213669063,BQ2NEIcFkvZ,2017-02-23 08:11:42,28
213669063,BQnhIB9A9Er,2017-02-17 15:18:23,31
213669063,BQnCGRsj0dV,2017-02-17 10:47:16,17
213669063,BP4an3yAkDD,2017-01-30 08:17:16,69
213669063,BPzuIMtDN30,2017-01-28 12:31:30,Error-1
213669063,BPzaFTpllcB,2017-01-28 09:36:20,Error-3
213669063,BPtfiVBgejh,2017-01-26 02:28:33,Error-1
213669063,BPo0OE-jXKP,2017-01-24 06:53:05,13
213669063,BPiMC-2lGjx,2017-01-21 17:06:36,18
213669063,BPhriQmjOcQ,2017-01-21 12:22:31,62
213669063,BPQPHLdjpM4,2017-01-14 17:47:03,47
257444847,BSYNPG6gvxt,2017-04-02 09:38:46,Error-3
257444847,BSDHukpDV5j,2017-03-25 05:06:35,Error-1
257444847,BR_H1KVhVjU,2017-03-23 15:50:31,Error-1
257444847,BR8Jfjmj37J,2017-03-22 12:07:20,Error-1
257444847,BR5wPbXlfqs,2017-03-21 13:48:12,24
257444847,BR0IjWGBWGs,2017-03-19 09:25:11,Error-3
257444847,BR0BVhoh1mO,2017-03-19 08:22:08,15
257444847,BRz_91ABUjL,2017-03-19 08:10:09,Error-1
257444847,BRdJWeWAd83,2017-03-10 11:09:38,Error-1
257444847,BQ8E-V0jLBy,2017-02-25 14:56:27,80
257444847,BQ7yYhoAhca,2017-02-25 12:14:00,16
257444847,BQ2nrLcl7AC,2017-02-23 12:04:13,Error-4
10334874,BSYIWmOBpTB,2017-04-02 08:56:06,14
10334874,BSYHebADcaM,2017-04-02 08:48:26,Error-3
10334874,BSQpdM0jidn,2017-03-30 11:11:26,14
10334874,BSQaqQZAJLF,2017-03-30 09:02:09,Error-1
10334874,BSQGVagjwRY,2017-03-30 06:04:32,Error-1
10334874,BSKvshnBjgo,2017-03-28 04:10:31,163
10334874,BSGYKyMFj1n,2017-03-26 11:27:58,66
10334874,BSGXAjkDNZy,2017-03-26 11:17:50,27
10334874,BSGWdvtFsq6,2017-03-26 11:13:05,30
10334874,BSGMMtoFG1E,2017-03-26 09:43:23,Error-1
10334874,BSDXOIig025,2017-03-25 07:21:58,55
10334874,BSDW45CgSgB,2017-03-25 07:19:04,30
237740752,BLlMiOGgfba,2016-10-15 11:03:01,18
237740752,BLk9u1ZA-8w,2016-10-15 08:53:40,Error-3
237740752,BLklHIwhuBl,2016-10-15 05:18:31,27
237740752,BLkkssUh74T,2016-10-15 05:14:55,21
237740752,BLkckJhBrkl,2016-10-15 04:03:51,Error-1
237740752,BLkZZIYBtBb,2016-10-15 03:36:07,25
237740752,BLkSleuFwTg,2016-10-15 02:36:39,Error-1
