,,,,,
BLK 531A UPPER CROSS STREET,02-51,6.90,HALAL COOKED FOOD,$500.00,May-2015
,,,,,
BLK 531A UPPER CROSS STREET,02-51,6.90,INDIAN CUISINE,"$1,300.00",Jul-2014
,,,,,
BLK 531A UPPER CROSS STREET,02-51,6.90,HALAL COOKED FOOD,"$1,600.00",Apr-2016
,,,,,
BLK 531A UPPER CROSS STREET,01-44,6.90,HALAL COOKED FOOD,$350.00,Apr-2015
,,,,,
BLK 6 JALAN BUKIT MERAH,01-02,5.64,COOKED FOOD,"$3,300.00",Aug-2015
,,,,,
BLK 6 JALAN BUKIT MERAH,01-02,5.64,HALAL COOKED FOOD,"$3,350.00",Dec-2015
,,,,,
BLK 6 JALAN BUKIT MERAH,01-02,5.64,COOKED FOOD,"$3,400.00",Apr-2016
,,,,,
BLK 6 JALAN BUKIT MERAH,01-103,5.64,COOKED FOOD,"$2,828.00",Jun-2012
,,,,,
BLK 6 JALAN BUKIT MERAH,01-103,5.64,COOKED FOOD,"$3,018.00",Oct-2015
,,,,,
BLK 6 JALAN BUKIT MERAH,01-103,5.64,COOKED FOOD,"$3,328.00",May-2016
,,,,,
BLK 6 JALAN BUKIT MERAH,01-113,5.64,COOKED FOOD,"$3,369.00",Nov-2015
,,,,,
BLK 6 JALAN BUKIT MERAH,01-113,5.64,COOKED FOOD,"$3,700.00",Mar-2016
,,,,,
BLK 6 JALAN BUKIT MERAH,01-18,5.64,COOKED FOOD,"$3,001.99",Feb-2014
,,,,,
BLK 6 JALAN BUKIT MERAH,01-18,5.64,COOKED FOOD,"$2,634.02",Dec-2014
,,,,,
BLK 6 JALAN BUKIT MERAH,01-18,5.64,COOKED FOOD,"$1,500.00",Apr-2015
,,,,,
BLK 6 JALAN BUKIT MERAH,01-24,5.63,HALAL COOKED FOOD,"$2,050.00",Mar-2012
,,,,,
BLK 6 JALAN BUKIT MERAH,01-24,5.64,HALAL COOKED FOOD,"$2,856.00",Sep-2014
,,,,,
BLK 6 JALAN BUKIT MERAH,01-26,5.64,HALAL COOKED FOOD,"$2,400.00",Oct-2013
,,,,,
BLK 6 JALAN BUKIT MERAH,01-113,5.64,COOKED FOOD,"$3,500.00",Apr-2015
,,,,,
BLK 6 TANJONG PAGAR PLAZA,02-01,6.19,HALAL COOKED FOOD,$501.00,Nov-2016
,,,,,
BLK 6 TANJONG PAGAR PLAZA,02-03,6.19,HALAL COOKED FOOD,$888.00,Feb-2014
,,,,,
BLK 6 TANJONG PAGAR PLAZA,02-03,6.19,HALAL COOKED FOOD,"$1,288.00",Nov-2014
,,,,,
BLK 6 TANJONG PAGAR PLAZA,02-03,6.19,HALAL COOKED FOOD,"$2,000.00",Oct-2016
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-67,7.93,HALAL COOKED FOOD,"$2,955.00",Nov-2014
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-67,7.93,HALAL COOKED FOOD,"$2,112.00",Aug-2015
,,,,,
BLK 628 ANG MO KIO AVENUE 4,01-67,7.93,INDIAN CUISINE,"$3,402.00",May-2014
,,,,,
BLK 665 BUFFALO ROAD,01-220,6.15,INDIAN CUISINE,"$1,559.00",Aug-2015
,,,,,
BLK 665 BUFFALO ROAD,01-222,6.15,HALAL COOKED FOOD,"$2,100.00",Oct-2012
,,,,,
BLK 665 BUFFALO ROAD,01-243,6.15,HALAL COOKED FOOD,"$1,808.00",Nov-2013
,,,,,
BLK 665 BUFFALO ROAD,01-243,6.15,HALAL COOKED FOOD,"$1,888.88",Oct-2014
,,,,,
BLK 665 BUFFALO ROAD,01-243,6.15,INDIAN CUISINE,"$2,603.00",Jun-2015
,,,,,
BLK 665 BUFFALO ROAD,01-243,6.15,INDIAN CUISINE,$302.00,Sep-2015
,,,,,
BLK 665 BUFFALO ROAD,01-274,7.06,INDIAN CUISINE,"$3,115.00",Oct-2014
,,,,,
BLK 665 BUFFALO ROAD,01-297,6.64,COOKED FOOD,"$2,333.00",Mar-2013
,,,,,
BLK 665 BUFFALO ROAD,01-297,6.64,DRINKS,"$2,103.00",Dec-2013
,,,,,
BLK 665 BUFFALO ROAD,01-297,6.64,HALAL COOKED FOOD,"$2,222.00",Mar-2014
,,,,,
BLK 665 BUFFALO ROAD,01-297,6.64,HALAL COOKED FOOD,"$1,510.00",Jun-2014
,,,,,
BLK 665 BUFFALO ROAD,01-299,6.15,COOKED FOOD,"$1,788.88",Sep-2013
,,,,,
BLK 665 BUFFALO ROAD,01-299,6.15,COOKED FOOD,"$2,000.00",Apr-2014
,,,,,
BLK 665 BUFFALO ROAD,01-300,6.15,CUT FRUITS,"$2,008.00",Sep-2013
,,,,,
BLK 665 BUFFALO ROAD,01-300,6.15,DRINKS,"$1,288.00",Mar-2014
,,,,,
BLK 665 BUFFALO ROAD,01-301,6.15,COOKED FOOD,"$1,101.00",Jan-2013
,,,,,
BLK 665 BUFFALO ROAD,01-301,6.15,COOKED FOOD,"$2,118.00",Nov-2014
,,,,,
BLK 665 BUFFALO ROAD,01-301,6.15,COOKED FOOD,"$1,505.00",Dec-2016
,,,,,
BLK 665 BUFFALO ROAD,01-302,6.15,COOKED FOOD,"$1,908.88",Jan-2015
,,,,,
BLK 665 BUFFALO ROAD,01-302,6.15,COOKED FOOD,"$1,705.00",Jul-2015
,,,,,
BLK 665 BUFFALO ROAD,01-313,6.15,COOKED FOOD,"$1,501.00",Aug-2016
,,,,,
BLK 665 BUFFALO ROAD,01-315,6.15,DRINKS,"$1,652.00",Mar-2016
,,,,,
BLK 665 BUFFALO ROAD,01-316,6.15,COOKED FOOD,"$1,500.00",Oct-2014
,,,,,
BLK 665 BUFFALO ROAD,01-322,6.45,DRINKS,"$1,786.00",Jul-2013
,,,,,
BLK 665 BUFFALO ROAD,01-322,6.45,COOKED FOOD,"$1,600.00",Jul-2016
,,,,,
BLK 665 BUFFALO ROAD,01-325,6.15,COOKED FOOD,"$2,228.00",Jun-2015
,,,,,
BLK 665 BUFFALO ROAD,01-325,6.15,COOKED FOOD,"$1,919.00",Jul-2016
,,,,,
BLK 665 BUFFALO ROAD,01-326,6.15,COOKED FOOD,"$1,800.00",Oct-2013
,,,,,
BLK 665 BUFFALO ROAD,01-327,6.15,COOKED FOOD,"$1,485.00",May-2013
,,,,,
BLK 665 BUFFALO ROAD,01-327,6.15,COOKED FOOD,"$1,588.00",Aug-2014
,,,,,
BLK 665 BUFFALO ROAD,01-330,5.75,COOKED FOOD,"$1,500.00",Mar-2012
,,,,,
BLK 665 BUFFALO ROAD,01-322,6.45,COOKED FOOD,"$2,222.00",Apr-2015
,,,,,
BLK 7 EMPRESS ROAD,01-79,7.14,INDIAN CUISINE,$751.00,Nov-2015
,,,,,
BLK 7 EMPRESS ROAD,01-88,7.14,COOKED FOOD,"$1,627.00",Oct-2015
,,,,,
BLK 7 EMPRESS ROAD,01-88,7.14,COOKED FOOD,"$1,905.00",Sep-2016
,,,,,
BLK 7 EMPRESS ROAD,01-94,7.14,COOKED FOOD,"$1,500.00",Mar-2012
,,,,,
BLK 7 EMPRESS ROAD,01-94,7.14,COOKED FOOD,"$1,852.00",Mar-2014
,,,,,
BLK 7 EMPRESS ROAD,01-94,7.14,INDIAN CUISINE,"$1,001.00",Sep-2012
,,,,,
BLK 726 CLEMENTI WEST STREET 2,01-191,7.92,COOKED FOOD,"$3,888.88",Jun-2015
,,,,,
BLK 726 CLEMENTI WEST STREET 2,01-191,7.92,COOKED FOOD,"$3,909.00",Dec-2015
,,,,,
BLK 75 TOA PAYOH LORONG 5,01-02,5.76,HALAL COOKED FOOD,"$1,000.00",Dec-2015
,,,,,
BLK 79 CIRCUIT ROAD,01-02,7.10,COOKED FOOD,$815.00,Sep-2013
,,,,,
BLK 79 CIRCUIT ROAD,01-100,7.10,DRINKS,"$1,088.00",Mar-2012
,,,,,
BLK 79 CIRCUIT ROAD,01-13,7.10,HALAL COOKED FOOD,"$1,100.00",Sep-2013
,,,,,
BLK 79 CIRCUIT ROAD,01-13,7.10,HALAL COOKED FOOD,"$1,580.00",Jul-2014
,,,,,
BLK 79 CIRCUIT ROAD,01-13,7.10,HALAL COOKED FOOD,$500.00,Mar-2015
,,,,,
BLK 79 CIRCUIT ROAD,01-14,7.10,HALAL COOKED FOOD,"$1,450.00",Mar-2012
,,,,,
BLK 79 CIRCUIT ROAD,01-17,7.10,COOKED FOOD,"$1,280.00",Feb-2013
,,,,,
BLK 79 CIRCUIT ROAD,01-25,7.10,COOKED FOOD,"$1,508.00",Oct-2015
,,,,,
BLK 79 CIRCUIT ROAD,01-25,7.10,COOKED FOOD,"$1,500.00",Mar-2016
,,,,,
BLK 79 CIRCUIT ROAD,01-25,7.10,COOKED FOOD,"$1,520.00",Dec-2016
,,,,,
BLK 79 CIRCUIT ROAD,01-35,7.10,COOKED FOOD,"$1,518.00",Nov-2016
,,,,,
BLK 79 CIRCUIT ROAD,01-36,7.10,COOKED FOOD,"$1,808.00",Oct-2015
,,,,,
BLK 79 CIRCUIT ROAD,01-36,7.10,COOKED FOOD,"$1,430.00",Mar-2016
,,,,,
BLK 79 CIRCUIT ROAD,01-52,7.10,HALAL COOKED FOOD,"$1,201.00",Oct-2012
,,,,,
BLK 79 CIRCUIT ROAD,01-52,7.10,INDIAN CUISINE,$380.00,Dec-2013
,,,,,
BLK 79 CIRCUIT ROAD,01-52,7.10,COOKED FOOD,"$1,500.00",Dec-2015
,,,,,
BLK 79 CIRCUIT ROAD,01-52,7.10,COOKED FOOD,$599.00,Apr-2016
,,,,,
BLK 79 CIRCUIT ROAD,01-53,7.10,HALAL COOKED FOOD,"$1,122.00",Dec-2012
,,,,,
BLK 79 CIRCUIT ROAD,01-53,7.10,HALAL COOKED FOOD,$480.00,Apr-2013
,,,,,
BLK 79 CIRCUIT ROAD,01-53,7.10,HALAL COOKED FOOD,$530.00,Jan-2017
,,,,,
BLK 79 TELOK BLANGAH DRIVE,01-01,6.36,COOKED FOOD,"$1,889.00",Dec-2016
,,,,,
BLK 79 TELOK BLANGAH DRIVE,01-10,6.36,DRINKS,"$2,008.00",Jan-2017
,,,,,
BLK 79A CIRCUIT ROAD,01-101,7.10,COOKED FOOD,"$1,500.00",Apr-2016
,,,,,
BLK 79A CIRCUIT ROAD,01-101,7.10,COOKED FOOD,"$1,588.00",Dec-2016
,,,,,
BLK 79A CIRCUIT ROAD,01-63,7.10,COOKED FOOD,"$1,689.00",May-2015
,,,,,
BLK 79A CIRCUIT ROAD,01-63,7.10,COOKED FOOD,"$1,780.00",Nov-2015
,,,,,
BLK 79A CIRCUIT ROAD,01-74,14.19,INDIAN CUISINE,"$2,106.00",Dec-2015
,,,,,
BLK 79A CIRCUIT ROAD,01-78,7.10,HALAL COOKED FOOD,$860.00,Aug-2016
,,,,,
BLK 79A CIRCUIT ROAD,01-83,7.10,COOKED FOOD,"$1,701.00",Aug-2015
,,,,,
BLK 79A CIRCUIT ROAD,01-83,7.10,HALAL COOKED FOOD,"$1,802.00",Dec-2015
,,,,,
BLK 80 CIRCUIT ROAD,02-04,12.00,INDIAN CUISINE,$420.00,Dec-2015
,,,,,
BLK 80 CIRCUIT ROAD,02-04,12.00,HALAL COOKED FOOD,$500.00,May-2016
,,,,,
BLK 80 CIRCUIT ROAD,02-05,12.00,HALAL COOKED FOOD,$600.00,Nov-2015
,,,,,
BLK 80 CIRCUIT ROAD,02-04,12.00,INDIAN CUISINE,$36.00,Jan-2017
,,,,,
BLK 85 REDHILL LANE,01-10,6.24,HALAL COOKED FOOD,"$2,000.00",Dec-2013
,,,,,
BLK 85 REDHILL LANE,01-20,6.75,COOKED FOOD,"$4,888.00",Apr-2016
,,,,,
BLK 85 REDHILL LANE,01-24,6.75,INDIAN CUISINE,"$2,510.00",Aug-2016
,,,,,
BLK 85 REDHILL LANE,01-29,6.75,COOKED FOOD,"$4,177.70",Mar-2016
,,,,,
BLK 85 REDHILL LANE,01-63,6.75,COOKED FOOD,"$3,008.00",May-2015
,,,,,
BLK 85 REDHILL LANE,01-86,6.75,HALAL COOKED FOOD,"$1,200.00",Feb-2013
,,,,,
BLK 85 REDHILL LANE,01-86,6.75,COOKED FOOD,"$1,919.00",Mar-2016
,,,,,
BLK 85 REDHILL LANE,01-93,6.75,COOKED FOOD,"$2,228.00",Aug-2015
,,,,,
BLK 89 CIRCUIT ROAD,01-118,6.09,HALAL COOKED FOOD,$600.00,May-2012
,,,,,
BLK 89 CIRCUIT ROAD,01-118,6.09,HALAL COOKED FOOD,$651.00,Nov-2012
,,,,,
BLK 89 CIRCUIT ROAD,01-121,6.09,HALAL COOKED FOOD,$302.00,Feb-2016
,,,,,
BLK 89 CIRCUIT ROAD,01-125,6.09,HALAL COOKED FOOD,$201.00,Sep-2015
,,,,,
BLK 90 WHAMPOA DRIVE,01-73,5.98,HALAL COOKED FOOD,$112.00,Dec-2013
,,,,,
BLK 90 WHAMPOA DRIVE,01-73,5.98,HALAL COOKED FOOD,$588.00,Jan-2017
,,,,,
BLK 91 WHAMPOA DRIVE,01-27,5.98,HALAL COOKED FOOD,$845.10,Feb-2013
,,,,,
BLK 91 WHAMPOA DRIVE,01-27,5.98,HALAL COOKED FOOD,$850.00,Apr-2014
,,,,,
BLK 93 TOA PAYOH LORONG 4,01-33,6.25,INDIAN CUISINE,$700.00,May-2016
,,,,,
BLK 93 TOA PAYOH LORONG 4,01-35,5.60,HALAL COOKED FOOD,$300.00,Jan-2016
,,,,,
BLK 93 TOA PAYOH LORONG 4,01-42,4.50,INDIAN CUISINE,$511.00,Dec-2016
,,,,,
BLK 93 TOA PAYOH LORONG 4,01-52,4.50,HALAL COOKED FOOD,"$1,000.00",Dec-2015
,,,,,
BLK 93 TOA PAYOH LORONG 4,01-52,4.50,HALAL COOKED FOOD,$300.00,Jan-2017
,,,,,
BUKIT TIMAH MARKET,02-178,5.23,HALAL COOKED FOOD,"$1,817.00",Jan-2016
,,,,,
BUKIT TIMAH MARKET,02-178,5.23,HALAL COOKED FOOD,$650.00,Oct-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,01-100,8.50,COOKED FOOD,$501.00,May-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,01-71,8.50,COOKED FOOD,$429.00,Dec-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,01-72,8.50,COOKED FOOD,$320.00,Apr-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,02-100,8.50,COOKED FOOD,$316.00,Dec-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,02-100,8.50,CUT FRUITS,"$1,155.00",Oct-2013
,,,,,
COMMONWEALTH CRESCENT MARKET,02-100,8.50,DRINKS,$500.00,Jun-2013
,,,,,
COMMONWEALTH CRESCENT MARKET,02-64,8.50,HALAL COOKED FOOD,$21.00,Sep-2013
,,,,,
COMMONWEALTH CRESCENT MARKET,02-64,8.50,HALAL COOKED FOOD,$300.00,Sep-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,02-64,8.50,HALAL COOKED FOOD,$350.00,Aug-2015
,,,,,
COMMONWEALTH CRESCENT MARKET,02-64,8.50,HALAL COOKED FOOD,$45.00,Nov-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,02-65,8.50,HALAL COOKED FOOD,$10.00,Sep-2013
,,,,,
COMMONWEALTH CRESCENT MARKET,02-66,8.50,HALAL COOKED FOOD,$51.00,Feb-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,02-66,8.50,HALAL COOKED FOOD,"$1,000.00",Apr-2013
,,,,,
COMMONWEALTH CRESCENT MARKET,02-67,8.50,COOKED FOOD,$788.00,Aug-2013
,,,,,
COMMONWEALTH CRESCENT MARKET,02-67,8.50,HALAL COOKED FOOD,$50.00,Jun-2012
,,,,,
COMMONWEALTH CRESCENT MARKET,02-67,8.50,HALAL COOKED FOOD,$1.00,Aug-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,02-67,8.50,HALAL COOKED FOOD,$80.00,Oct-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,02-71,8.50,COOKED FOOD,"$1,058.00",Apr-2015
,,,,,
COMMONWEALTH CRESCENT MARKET,02-71,8.50,COOKED FOOD,"$1,308.00",Feb-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,02-72,8.50,COOKED FOOD,$550.00,Dec-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,02-72,8.50,DRINKS,$600.00,Apr-2013
,,,,,
COMMONWEALTH CRESCENT MARKET,02-72,8.50,DRINKS,$701.00,Jul-2013
,,,,,
COMMONWEALTH CRESCENT MARKET,02-73,8.50,COOKED FOOD,$700.00,May-2013
,,,,,
COMMONWEALTH CRESCENT MARKET,02-73,8.50,INDIAN CUISINE,$150.00,Jul-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,02-73,8.50,INDIAN CUISINE,$1.00,Oct-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,02-73,8.50,INDIAN CUISINE,$512.00,Feb-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,02-76,8.50,COOKED FOOD,"$1,300.00",Jan-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,02-76,8.50,COOKED FOOD,$800.00,May-2015
,,,,,
COMMONWEALTH CRESCENT MARKET,02-81,8.50,COOKED FOOD,$328.00,Oct-2012
,,,,,
COMMONWEALTH CRESCENT MARKET,02-81,8.50,COOKED FOOD,"$1,100.00",Apr-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,02-81,8.50,COOKED FOOD,"$1,000.00",Jan-2017
,,,,,
COMMONWEALTH CRESCENT MARKET,02-82,8.50,COOKED FOOD,$318.00,Jun-2012
,,,,,
COMMONWEALTH CRESCENT MARKET,02-82,8.50,COOKED FOOD,$808.00,Mar-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,02-82,8.50,COOKED FOOD,$400.00,Sep-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,02-82,8.50,COOKED FOOD,"$1,000.00",Jul-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,02-87,8.50,HALAL COOKED FOOD,$188.00,Apr-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,02-87,8.50,INDIAN CUISINE,$380.00,Jul-2013
,,,,,
COMMONWEALTH CRESCENT MARKET,02-87,8.50,INDIAN CUISINE,$60.00,Dec-2015
,,,,,
COMMONWEALTH CRESCENT MARKET,02-92,8.50,COOKED FOOD,$916.59,Jun-2012
,,,,,
COMMONWEALTH CRESCENT MARKET,02-92,8.50,COOKED FOOD,$552.00,Feb-2015
,,,,,
COMMONWEALTH CRESCENT MARKET,02-94,8.50,COOKED FOOD,"$1,308.00",Jul-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,02-95,8.50,COOKED FOOD,$750.00,Jul-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,02-95,8.50,COOKED FOOD,"$1,188.00",Dec-2014
,,,,,
COMMONWEALTH CRESCENT MARKET,02-96,8.50,COOKED FOOD,"$1,998.00",Aug-2015
,,,,,
COMMONWEALTH CRESCENT MARKET,02-96,8.50,COOKED FOOD,$19.00,Dec-2015
,,,,,
COMMONWEALTH CRESCENT MARKET,02-96,8.50,COOKED FOOD,$500.00,Apr-2016
,,,,,
COMMONWEALTH CRESCENT MARKET,02-97,8.50,COOKED FOOD,$523.00,May-2014
,,,,,
DUNMAN FOOD CENTRE,01-01,6.00,COOKED FOOD,$700.00,Aug-2014
,,,,,
DUNMAN FOOD CENTRE,01-01,6.00,INDIAN CUISINE,$300.00,Oct-2015
,,,,,
DUNMAN FOOD CENTRE,01-01,6.00,HALAL COOKED FOOD,$500.00,Sep-2016
,,,,,
DUNMAN FOOD CENTRE,01-02,6.00,HALAL COOKED FOOD,$900.00,Jun-2012
,,,,,
DUNMAN FOOD CENTRE,01-02,6.00,INDIAN CUISINE,$100.00,Apr-2013
,,,,,
DUNMAN FOOD CENTRE,01-02,6.00,INDIAN CUISINE,$25.00,Nov-2014
,,,,,
DUNMAN FOOD CENTRE,01-02,6.00,HALAL COOKED FOOD,$80.00,Dec-2015
,,,,,
DUNMAN FOOD CENTRE,01-02,6.00,HALAL COOKED FOOD,$200.00,Jul-2016
,,,,,
DUNMAN FOOD CENTRE,01-04,13.00,COOKED FOOD,"$1,200.00",Apr-2013
,,,,,
DUNMAN FOOD CENTRE,01-05,13.00,COOKED FOOD,$801.00,May-2013
,,,,,
DUNMAN FOOD CENTRE,01-05,13.00,COOKED FOOD,"$1,500.00",Jun-2015
,,,,,
DUNMAN FOOD CENTRE,01-05,13.00,COOKED FOOD,"$1,850.00",Dec-2015
,,,,,
DUNMAN FOOD CENTRE,01-06,6.00,HALAL COOKED FOOD,$150.00,Nov-2012
,,,,,
DUNMAN FOOD CENTRE,01-06,6.00,HALAL COOKED FOOD,$181.00,Dec-2013
,,,,,
DUNMAN FOOD CENTRE,01-06,6.00,INDIAN CUISINE,$300.00,Aug-2013
,,,,,
DUNMAN FOOD CENTRE,01-06,6.00,HALAL COOKED FOOD,$8.00,Oct-2015
,,,,,
DUNMAN FOOD CENTRE,01-06,6.00,INDIAN CUISINE,$300.00,Jan-2017
,,,,,
DUNMAN FOOD CENTRE,01-07,6.00,HALAL COOKED FOOD,$200.00,May-2013
,,,,,
DUNMAN FOOD CENTRE,01-07,6.00,HALAL COOKED FOOD,$50.00,Mar-2015
,,,,,
DUNMAN FOOD CENTRE,01-07,6.00,INDIAN CUISINE,$100.00,May-2014
,,,,,
DUNMAN FOOD CENTRE,01-11,6.00,INDIAN CUISINE,$444.44,Sep-2013
,,,,,
DUNMAN FOOD CENTRE,01-11,6.00,INDIAN CUISINE,$100.00,May-2014
,,,,,
DUNMAN FOOD CENTRE,01-11,6.00,HALAL COOKED FOOD,$350.00,Feb-2016
,,,,,
DUNMAN FOOD CENTRE,01-11,6.00,HALAL COOKED FOOD,$305.00,Dec-2016
,,,,,
DUNMAN FOOD CENTRE,02-13,6.00,COOKED FOOD,"$1,200.00",Apr-2016
,,,,,
DUNMAN FOOD CENTRE,02-21,6.00,COOKED FOOD,"$1,050.00",Jun-2016
,,,,,
DUNMAN FOOD CENTRE,02-23,6.00,DRINKS,$680.00,Oct-2015
,,,,,
DUNMAN FOOD CENTRE,02-23,6.00,COOKED FOOD,"$1,000.00",Mar-2016
,,,,,
DUNMAN FOOD CENTRE,02-25,6.00,COOKED FOOD,$800.00,Dec-2015
,,,,,
DUNMAN FOOD CENTRE,01-05,13.00,COOKED FOOD,"$1,238.00",Sep-2014
,,,,,
DUNMAN FOOD CENTRE,01-07,6.00,HALAL COOKED FOOD,$750.00,Sep-2014
,,,,,
DUNMAN FOOD CENTRE,01-11,6.00,INDIAN CUISINE,$10.00,Sep-2014
,,,,,
EAST COAST LAGOON FOOD VILLAGE,01-47,9.00,COOKED FOOD,"$3,300.00",May-2015
,,,,,
EAST COAST LAGOON FOOD VILLAGE,01-47,9.00,DRINKS,"$2,707.57",Feb-2014
,,,,,
EAST COAST LAGOON FOOD VILLAGE,01-47,9.00,INDIAN CUISINE,"$1,500.00",Feb-2016
,,,,,
GEYLANG SERAI MARKET,02-160,9.95,DRINKS,"$1,600.88",Nov-2013
,,,,,
GOLDEN MILE FOOD CENTRE,01-100,6.70,COOKED FOOD,"$1,010.00",Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-100,6.70,COOKED FOOD,"$1,118.00",Jan-2017
,,,,,
GOLDEN MILE FOOD CENTRE,01-101,6.70,COOKED FOOD,"$1,300.00",Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-102,6.50,COOKED FOOD,$530.00,Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-103,6.50,COOKED FOOD,$900.00,Oct-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-106,6.50,COOKED FOOD,$418.00,Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-107,6.50,COOKED FOOD,$68.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-109,6.70,COOKED FOOD,$639.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-110,6.50,COOKED FOOD,$818.00,Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-111,6.30,COOKED FOOD,"$1,430.00",May-2012
,,,,,
GOLDEN MILE FOOD CENTRE,01-111,6.50,COOKED FOOD,$500.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-112,6.60,COOKED FOOD,"$1,820.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-60,6.70,DRINKS,"$1,803.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-62,6.40,CUT FRUITS,$369.00,Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-65,6.70,COOKED FOOD,"$1,511.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-67,6.50,COOKED FOOD,"$1,200.00",Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-68,6.50,COOKED FOOD,"$1,500.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-77,6.50,COOKED FOOD,"$1,288.00",Oct-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-80,6.60,DRINKS,"$1,850.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-82,6.70,COOKED FOOD,$890.00,Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-83,6.50,DRINKS,$700.00,Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-85,6.70,DRINKS,"$1,308.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-86,6.40,COOKED FOOD,$100.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-87,6.50,COOKED FOOD,$580.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-88,6.60,COOKED FOOD,"$1,088.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-90,6.40,COOKED FOOD,"$1,315.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-93,6.60,DRINKS,"$1,500.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-96,6.70,COOKED FOOD,$408.00,Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,01-97,6.70,COOKED FOOD,"$2,000.00",Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,B1-01,6.70,COOKED FOOD,"$1,829.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,B1-02,6.50,COOKED FOOD,"$1,508.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,B1-03,6.50,COOKED FOOD,"$1,508.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,B1-07,6.50,HALAL COOKED FOOD,$400.00,Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,B1-11,6.50,HALAL COOKED FOOD,$150.00,Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,B1-19,6.50,HALAL COOKED FOOD,$620.00,Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,B1-20,6.40,HALAL COOKED FOOD,$48.00,Sep-2016
,,,,,
GOLDEN MILE FOOD CENTRE,B1-24,6.60,HALAL COOKED FOOD,"$1,509.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,B1-26,6.50,HALAL COOKED FOOD,$200.00,Oct-2016
,,,,,
GOLDEN MILE FOOD CENTRE,B1-27,6.50,HALAL COOKED FOOD,$600.00,Nov-2016
,,,,,
GOLDEN MILE FOOD CENTRE,B1-28,6.70,HALAL COOKED FOOD,"$1,757.00",Aug-2016
,,,,,
GOLDEN MILE FOOD CENTRE,B1-29,6.70,DRINKS,$521.00,Aug-2016
,,,,,
